OID,RID,MEAS,Distance,GPSTime,ID,FeatureNam,Latitude,Longitude,Easting,Northing,HAE,MSL,Comment,Max_PDOP,Max_HDOP,Corr_Type,Feat_Name,Filt_Pos
-1,2,994.8915854,0.207186053,10/23/21 0:00,95,Point_generic,42.37902203,-72.47164487,708151.463,4694956.663,56.023,84.821,81041,3.6,1.6,Postprocessed Carrier Fixed,Point_generic,20
-1,2,995.370652,1.869080682,10/23/21 0:00,96,Point_generic,42.37903752,-72.47164696,708151.239,4694958.378,56.069,84.867,19236,3,1.5,Postprocessed Carrier Fixed,Point_generic,22
-1,2,994.8860639,3.461830352,10/23/21 0:00,97,Point_generic,42.37904921,-72.47165962,708150.159,4694959.645,55.979,84.777,19233,3,1.5,Postprocessed Carrier Fixed,Point_generic,22
-1,2,994.4811143,4.86176375,10/23/21 0:00,98,Point_generic,42.37905955,-72.47167049,708149.229,4694960.767,56.06,84.858,19352,2.9,1.3,Postprocessed Carrier Fixed,Point_generic,21
-1,2,993.0519951,3.72397251,10/23/21 0:00,99,Point_generic,42.37904511,-72.47168194,708148.335,4694959.136,55.856,84.654,19227,2.9,1.3,Postprocessed Carrier Fixed,Point_generic,22
-1,2,992.8404826,2.311841775,10/23/21 0:00,100,Point_generic,42.37903264,-72.47167776,708148.72,4694957.761,55.972,84.77,19358,3,1.5,Postprocessed Carrier Fixed,Point_generic,21
-1,2,991.6645618,-1.162187243,10/23/21 0:00,101,Point_generic,42.3789997,-72.47167485,708149.069,4694954.11,55.655,84.453,19235,3,1.5,Postprocessed Carrier Fixed,Point_generic,21
-1,2,990.8445831,1.427250793,10/23/21 0:00,102,Point_generic,42.37901842,-72.47169606,708147.261,4694956.137,56.047,84.845,19216,3,1.4,Postprocessed Carrier Fixed,Point_generic,21
-1,2,991.0345294,3.651331782,10/23/21 0:00,103,Point_generic,42.37903758,-72.47170423,708146.524,4694958.244,55.636,84.434,19312,3,1.4,Postprocessed Carrier Fixed,Point_generic,27
-1,2,989.9575325,3.471372427,10/23/21 0:00,104,Point_generic,42.37903237,-72.47171548,708145.615,4694957.639,55.613,84.411,19354,3.6,1.4,Postprocessed Carrier Fixed,Point_generic,22
